t,context,y,nll,nll0,overconfident_memory_nll,memory_only_nll,fixed_half_nll,cumulative_nll,cumulative_nll0,no_harm_slack,accuracy,base_accuracy,ece,brier,base_brier,w_lambda_0,w_lambda_0.05,w_lambda_0.1,w_lambda_0.2,w_lambda_0.4,w_lambda_0.7,w_lambda_1
372,12,3,0.9350564146815438,3.6409683687078287,0.9057086225442726,0.9350564119595297,1.5635312970782969,927.2947846548544,1462.1346784187162,-536.7858039129171,0.3844086021505376,0.07526881720430108,0.05742409123993899,0.44362029842118433,0.9724981499075835,7.531602598764895e-234,4.757071445034769e-187,1.4108202294640665e-154,2.617443979673083e-109,6.498286316510152e-54,7.0009504081711614e-09,0.9999999929990496
373,12,3,0.9193904103491163,3.6409683687078287,0.8903152454715425,0.9193904083869687,1.548839212525198,928.2141750652036,1465.775646787424,-539.5073818712757,0.38605898123324395,0.07506702412868632,0.058882037246728886,0.43461301390493656,0.9724981499075835,4.9536019683152195e-235,5.350865487856403e-188,2.2459383357926767e-155,6.612100904542385e-110,2.8557533716405916e-54,5.038802914523146e-09,0.9999999949611972
374,12,3,0.9042753094110098,3.6409683687078287,0.8754687373545417,0.9042753079972994,1.5346503103300844,929.1184503746146,1469.4166151561317,-542.2440749305724,0.3877005347593583,0.0748663101604278,0.06031594848656756,0.4258772965833898,0.9724981499075835,3.209152924986666e-236,5.968623935522992e-189,3.5554508236557927e-156,1.6651080788801708e-110,1.2533060213479675e-54,3.625092536227588e-09,0.9999999963749074
375,12,3,0.8896809153395814,3.6409683687078287,0.8611389117997104,0.8896809143214874,1.5209378179114463,930.0081312899541,1473.0575835248394,-544.9953623839406,0.3893333333333333,0.07466666666666667,0.061726341136972854,0.41740233825175826,0.9724981499075835,2.0489032615965177e-237,6.604481114452431e-190,5.59845016803095e-157,4.180694889581613e-111,5.493332615382459e-55,2.606998651254672e-09,0.9999999973930014
376,12,11,2.309514907967929,4.596843965826653,2.2823823856770793,2.3095149072652417,2.905955338061709,932.317646197922,1477.654427490666,-547.2826914417992,0.3882978723404255,0.07446808510638298,0.060454141820905784,1.0438002383497273,1.0047847989612881,2.0804010565629476e-238,9.672951787737136e-191,1.0714513812788077e-157,1.1757361563101333e-111,2.5319999455823322e-55,1.9043113386018797e-09,0.9999999980956886
377,12,3,0.8854315956205885,3.6409683687078287,0.8574502318518443,0.8854315950856153,1.5169430085623115,933.2030777935427,1481.2953958593737,-550.0382282148863,0.38992042440318303,0.07427055702917772,0.061852045725670234,0.4146411496410019,0.9724981499075835,1.322612583845407e-239,1.0678565493161447e-191,1.6845079691137006e-158,2.9494506433785805e-112,1.109382942326669e-55,1.3693378501674177e-09,0.9999999986306621
378,12,23,1.4930635022809917,3.0478814226073285,1.4696759700595383,1.4930635019569631,1.9945760941333515,934.6961412958236,1484.343277281981,-551.5930461352127,0.3888888888888889,0.07671957671957672,0.060581961955800095,0.7937416228424545,0.9300332899620583,2.79372598496316e-240,2.6767580763559337e-192,4.886842779114569e-159,1.0882949984056566e-112,5.843527142832373e-56,1.0453091780923592e-09,0.9999999989546908
379,12,3,0.8813626696453434,3.6409683687078287,0.8539204011483074,0.8813626693516062,1.5131168370157548,935.577503965469,1487.9842456506888,-554.3526518342751,0.39050131926121373,0.07651715039577836,0.061967713812058574,0.41439107937727343,0.9724981499075835,1.7688959188352284e-241,2.9484729201246973e-193,7.671612892236986e-160,2.727848235811911e-113,2.5594066735193055e-56,7.515720923537827e-10,0.9999999992484279
380,12,23,1.469991626972097,3.0478814226073285,1.4469189829369113,1.4699916267931648,1.9754896287048316,937.047495592441,1491.0321270732961,-555.9305416299104,0.3894736842105263,0.07894736842105263,0.060699912039028116,0.7862746015699935,0.9300332899620583,3.651181721996921e-242,7.255888056203173e-194,2.1923105717412563e-160,9.960142217734111e-114,1.340735265864314e-56,5.726401100167653e-10,0.99999999942736
381,12,3,0.8774628572136136,3.6409683687078287,0.8505393543119733,0.8774628570526567,1.5094488193117388,937.9249584496546,1494.6730954420038,-558.6940471414046,0.3910761154855643,0.07874015748031496,0.06207383192532512,0.4142204795845917,0.9724981499075835,2.3028107824881884e-243,7.975437963074731e-195,3.4367374800943993e-161,2.4945796646063542e-114,5.870304410509524e-57,4.116830498623584e-10,0.999999999588317
382,1,39,4.812430033396527,3.7138177449754273,27.631021115928547,4.812430033643537,4.119282853083591,942.7373884830511,1498.3869131869792,-557.5954348529834,0.3900523560209424,0.07853403141361257,0.06129351013011669,1.1192090942777142,0.9761835135810363,6.908432345758115e-243,2.3128770087203688e-194,9.622864941887378e-161,6.4859071263744386e-114,1.2914669699930904e-56,6.586928796170699e-10,0.9999999993413071
383,1,36,1.549245457175465,3.1854261809441864,1.252762968504011,1.5492454570163359,2.0644788455467227,944.2866339402266,1501.5723393679234,-559.2316155767521,0.391644908616188,0.0783289817232376,0.06318985035315111,0.6963735489477154,0.9422307886753435,1.3452259894007966e-243,5.4349419353727564e-195,2.648694441615485e-161,2.3075421434634145e-114,6.67473256575073e-57,4.995636779538273e-10,0.9999999995004363
384,1,39,2.3272944545708176,3.7138177449754273,2.079441541686836,2.327294454458407,2.797343865391067,946.6139283947974,1505.2861571128988,-560.6181388671566,0.390625,0.078125,0.062285690741811214,0.9484115273729501,0.9761835135810363,3.362295157563212e-244,1.562250338646805e-195,8.606892773323462e-162,9.229112167353585e-115,3.6708737314342417e-57,3.871532740785948e-10,0.9999999996128468
385,1,50,4.793900111005557,3.407605750234104,27.631021115928547,4.793900111353994,3.877609379479839,951.407828505803,1508.6937628631329,-559.2318445063852,0.38961038961038963,0.07792207792207792,0.061447701535445085,1.1258943881737464,0.9587112104700386,1.344918062556664e-243,6.0146638016944615e-195,3.1845503250200625e-161,3.1378981358068565e-114,1.0278446444434477e-56,7.355912204930223e-10,0.9999999992644087
386,1,39,1.8358788378328006,3.7138177449754273,1.6094379124400007,1.8358788376458657,2.3867412326708544,953.2437073436357,1512.4075806081082,-561.1097834135278,0.38860103626943004,0.07772020725388601,0.06066593550033048,0.8095278800324401,0.9761835135810363,2.056446055276037e-244,1.1744213644248498e-195,7.56695139705287e-162,1.0114197093114125e-114,5.054353674207678e-57,5.486565122090033e-10,0.9999999994513434
387,1,36,1.4999168993906886,3.1854261809441864,1.299282984135746,1.4999168992565997,2.0230259796037156,954.7436242430264,1515.5930067890524,-562.7952926950813,0.39018087855297157,0.07751937984496124,0.06251654366913802,0.6907357004162531,0.9422307886753435,3.81162302200375e-245,2.6551613215775615e-196,2.0189762227290452e-162,3.5225726655907772e-115,2.5838361801907505e-57,4.145676060286008e-10,0.9999999995854324
388,1,34,6.107778885804863,4.498340973868244,27.631021115928547,6.107778886302344,5.009166597634235,960.8514031288313,1520.0913477629206,-561.1858547831446,0.38917525773195877,0.07731958762886598,0.061646813428688475,1.147134145948851,1.0026971346514746,1.9058115100537694e-244,1.274477433723201e-195,9.287290619933355e-162,1.4794805188121129e-114,8.785043008278157e-57,9.120487328091946e-10,0.9999999990879512
389,13,12,1.136377247093037,3.7093388967865573,1.098612288668957,1.1363772468403013,1.7559866377428979,961.9877803759243,1523.800686659707,-563.758816432838,0.390745501285347,0.07712082262210797,0.06323389167604268,0.5423303704645379,0.9759645969696958,1.4543096936681122e-245,1.561155186529119e-196,1.5665642854233914e-162,3.8621449466446595e-115,3.916245015465031e-57,6.593134284151362e-10,0.9999999993406866
390,13,28,1.4360319366922893,3.6483444513612056,1.4000876832530478,1.4360319365161431,2.0253171922325715,963.4238123126166,1527.4490311110683,-565.9711289475069,0.38974358974358975,0.07692307692307693,0.06222581958106422,0.7122413215401193,0.9728836305618879,1.5917020717141445e-246,2.403787049895659e-197,3.109669764879176e-163,1.110589926690376e-115,1.823671371870802e-57,4.831674138953292e-10,0.9999999995168326
391,13,31,2.2604509267119,4.560676427909175,2.224623551525074,2.260450926581479,2.8580731887865607,965.6842632393285,1532.0097075389774,-568.2713544487042,0.3887468030690537,0.07672634271099744,0.061233861922155866,0.9807899254122308,1.004042049536602,1.5954622733913492e-247,3.4908859430655555e-198,5.9149841470802704e-164,3.1117507014345576e-116,8.391473232041765e-58,3.527464549072221e-10,0.9999999996472536
392,0,16,5.1554213239826545,3.614976283423527,27.631021115928547,5.155421324370676,4.113967449542515,970.8396845633112,1535.624683822401,-566.7309094081452,0.3877551020408163,0.07653061224489796,0.06014281615920722,1.2192821453377465,0.9711168913478001,7.445490606270622e-247,1.5650805305337733e-197,2.5434431822576066e-163,1.2239552754226722e-115,2.6852714332114224e-57,7.40767555017733e-10,0.9999999992592324
393,0,19,1.3076523746627342,3.96659263676994,1.0986122886731933,1.307652374456065,1.933119983581028,972.1473369379739,1539.591276459171,-569.3898496702524,0.38676844783715014,0.07633587786259542,0.05911948667285889,0.6653221093127972,0.9870763156255533,5.213510307210759e-248,1.8236516862323225e-198,4.1463248668731425e-164,3.133544719082995e-116,1.1869260441209078e-57,5.340983825255182e-10,0.9999999994659016
394,0,37,2.678393113973745,3.4135265302796887,2.5649493574654603,2.678393113890336,2.979875649954258,974.8257300519476,1543.0048029894508,-570.1249830865585,0.38578680203045684,0.07614213197969544,0.05815560709375268,1.0795106225596705,0.9591022489559603,2.4995731466666928e-248,9.218001508753626e-199,2.203760639443154e-164,1.828590021631927e-116,8.162073719251781e-58,4.5068954499953777e-10,0.9999999995493104
395,0,37,2.0918596676347123,3.4135265302796887,1.9459101490593849,2.091859667535564,2.5485993373232034,976.9175897195823,1546.4183295197306,-571.4466499492036,0.3848101265822785,0.0759493670886076,0.057244359081745126,0.9562447037413175,0.9591022489559603,6.666121498465575e-249,2.7963349158967647e-199,7.493256798671579e-165,7.558519205102305e-117,4.5708774866082414e-58,3.5154105336610173e-10,0.999999999648459
396,0,37,1.7593649974073289,3.4135265302796887,1.6094379124380338,1.7593649973220364,2.2775070314578234,978.6769547169897,1549.8318560500104,-573.100811482076,0.3838383838383838,0.07575757575757576,0.05638005162612737,0.8529466647710191,0.9591022489559603,1.2749113839868907e-249,6.478820814911728e-200,2.0391183364505006e-165,2.6681714732364056e-117,2.352865623927523e-58,2.662486528661247e-10,0.9999999997337513
397,11,58,3.1972372875271264,3.1972372875271264,3.1972372875271264,3.1972372875271264,3.1972372875271264,981.8741920045169,1553.0290933375375,-573.1008114820759,0.38287153652392947,0.07556675062972293,0.05635758138096077,0.9432020706890876,0.9432020706890876,1.2749113839868907e-249,6.478820814911728e-200,2.0391183364505006e-165,2.668171473236406e-117,2.352865623927523e-58,2.662486528661247e-10,0.9999999997337514
398,11,58,1.2706247378423046,3.1972372875271264,6.300004962354885e-11,1.2706247377740632,1.8278078618493485,983.1448167423592,1556.2263306250645,-575.0274240317606,0.3844221105527638,0.07537688442211055,0.058023375823648166,0.5305511647908635,0.9432020706890876,1.856790049009728e-250,1.2203421288013097e-200,4.711926200012217e-166,8.445098145218934e-118,1.1467500680043367e-58,1.980070502312418e-10,0.999999999801993
399,11,37,3.9243521540060784,3.4135265302796887,27.631021115928547,3.9243521540456796,3.636670081593899,987.0691688963653,1559.6398571553443,-574.5165984080343,0.38345864661654133,0.07518796992481203,0.0568139814372829,1.1490928523879447,0.9591022489559603,3.094650081560327e-250,1.9932254769632045e-200,7.53908191972099e-166,1.2949150488822896e-117,1.6054500951424935e-58,2.3760846026808054e-10,0.9999999997623915
400,11,39,4.406964925464091,3.7138177449754273,27.631021115928547,4.406964925535373,4.0014998174272085,991.4761338218294,1563.3536749003197,-573.8234512275455,0.3825,0.075,0.05578751943299778,1.1398551131309127,0.9761835135810363,6.189300162679466e-250,3.886789679801189e-200,1.432425564644881e-165,2.3308470878219727e-117,2.5687201520448853e-58,3.088909983264862e-10,0.999999999691109
401,1,34,2.739751488503705,4.498340973868244,2.56494935746546,2.7397514884270033,3.2739415243108914,994.2158853103331,1567.8520158741878,-575.58204071291,0.38154613466334164,0.07481296758104738,0.05500561760079358,1.008223370481353,1.0026971346514746,1.0663403320219173e-250,8.305032608916652e-201,3.653529406622645e-166,7.874304574194755e-118,1.2930234036147797e-58,2.3218913537542176e-10,0.999999999767811
402,1,39,1.7105093526505701,3.7138177449754273,1.5404450409513872,1.7105093525903092,2.2771223180276348,995.9263946629836,1571.5658336191632,-577.5853491052349,0.3805970149253731,0.07462686567164178,0.05426532240855035,0.7707715853749945,0.9761835135810363,1.438368141998285e-251,1.4794906230313693e-201,8.088894113472616e-167,2.4245820405288897e-118,6.2185758389352984e-59,1.7192827276424947e-10,0.9999999998280718
403,1,39,1.4859544250794987,3.7138177449754273,1.3217558399863363,1.4859544250334782,2.0767630648491853,997.4123490880631,1575.2796513641385,-579.8132124251307,0.37965260545905705,0.07444168734491315,0.05356214379702641,0.6875092227602024,0.9761835135810363,1.5499629220184588e-252,2.254307380261465e-202,1.5933712857353849e-167,6.939317306721949e-119,2.8894927158266405e-59,1.2590780714478712e-10,0.9999999998740922
404,1,45,5.0363513752372375,3.19052468494036,27.631021115928547,5.036351375438691,3.7370683913084295,1002.4487004633004,1578.4701760490789,-577.9673857348338,0.3787128712871287,0.07425742574257425,0.05276865324342742,1.138065544806333,0.9426514698627894,9.816431837472695e-252,1.3676131437497797e-201,9.241553455403497e-167,3.6547071141373103e-118,1.2135869404027089e-58,3.27360298510499e-10,0.9999999996726397
405,1,45,2.8793272331154167,3.19052468494036,2.833213344058981,2.8793272330891533,3.022869011750209,1005.3280276964158,1581.6607007340192,-578.2785831866587,0.37777777777777777,0.07407407407407407,0.052012045117270055,1.0271041541792063,0.9426514698627894,7.191215759974373e-252,1.0201583792707198e-201,7.017225145255502e-167,2.8728021585936807e-118,1.0188566351394369e-58,3.010964319809046e-10,0.9999999996989035
406,1,39,1.4205599678152663,3.7138177449754273,1.28093384546542,1.4205599677340548,2.0175454265433213,1006.7485876642311,1585.3745184789946,-580.5718409638188,0.3793103448275862,0.07389162561576355,0.05375196938368957,0.6506897515701517,0.9761835135810363,7.258604289085054e-253,1.4883115112695867e-202,1.3391910041013083e-167,8.065382754688123e-119,4.69246911521517e-59,2.198850421587215e-10,0.999999999780115
407,1,45,2.337999941341985,3.19052468494036,2.2512917986093637,2.337999941304143,2.676037376268562,1009.0865876055731,1588.565043163935,-581.4243657074171,0.3783783783783784,0.07371007371007371,0.05294163924257584,0.9519443502980532,0.9426514698627894,3.0946128828485747e-253,6.772119815121119e-203,6.477713248857918e-168,4.3639345819613877e-119,3.077332075855523e-59,1.8204308015186252e-10,0.999999999817957
408,1,34,2.4257936390752692,4.498340973868244,2.3025850929967455,2.42579363902753,3.000389409585053,1011.5123812446484,1593.063384137803,-583.4969130422099,0.37745098039215685,0.07352941176470588,0.0521646986565001,0.965754662413061,1.0026971346514746,3.895026871512397e-254,1.148358621320375e-203,1.3815555271050595e-168,1.3121993561990253e-119,1.4633294159860032e-59,1.343039983260055e-10,0.999999999865696
409,1,29,2.4662728246947068,4.378910522693019,2.351375257166026,2.4662728246603662,3.0216685085858384,1013.9786540693431,1597.4422946604961,-585.4095507402084,0.3765281173594132,0.07334963325183375,0.051418457262348574,0.9699322053956185,0.9998739942494091,5.75257725856972e-255,2.185392997318418e-204,3.2179368030616334e-169,4.174791749391528e-120,7.150035114044707e-60,9.996341857289642e-11,0.9999999999000366
410,10,33,8.01374767480792,6.2791466195597625,27.631021115928547,8.013747674947869,6.809774870621933,1021.992401744151,1603.7214412800558,-583.6749496849601,0.375609756097561,0.07317073170731707,0.05042454804779646,1.199942521998616,1.0212020185520272,3.259793779399971e-254,1.1873968617101658e-203,1.6733271373578697e-168,1.9760680944354416e-119,2.7170133429567463e-59,2.39912204541376e-10,0.9999999997600878
411,10,50,1.479540598307013,3.407605750234104,1.3217558399863363,1.4795405982455063,2.0369082687950097,1023.4719423424581,1607.12904703029,-585.6030148368872,0.3746958637469586,0.072992700729927,0.04948360788605159,0.7265706334130975,0.9587112104700386,4.740695602830122e-255,2.2341803413920305e-204,3.863484437308773e-169,6.251161945990488e-120,1.3238853627870506e-59,1.7840562310387473e-10,0.9999999998215944
412,10,51,2.9128792832554815,4.538665357391354,2.7725887222427814,2.9128792832124906,3.4264111080714326,1026.3848216257136,1611.6677123876814,-587.2288009110231,0.3737864077669903,0.07281553398058252,0.048590196797437625,1.0802388307424333,1.0035766960579604,9.32764802241478e-256,5.293199988706046e-205,1.0704991125818624e-169,2.234200030262222e-120,6.858443319034166e-60,1.3541469999598432e-10,0.9999999998645853
413,10,27,5.76586733546519,3.8687473508095147,27.631021115928547,5.765867335695396,4.422132588994301,1032.1506889611787,1615.536459738491,-585.3316809263675,0.3728813559322034,0.07263922518159806,0.047739683796486285,1.1718564889119947,0.9831829905192837,6.218432013511672e-255,3.3788259920128696e-204,6.530044585246112e-169,1.236257349793837e-119,3.01771505968034e-59,3.656196899049903e-10,0.9999999996343804
414,10,50,1.415407158457526,3.407605750234104,1.28093384546542,1.4154071583628007,1.9806931758429753,1033.5660961196363,1618.944065488725,-587.323879518144,0.3719806763285024,0.07246376811594203,0.046928093411019944,0.6784600304621254,0.9587112104700386,8.481643910016783e-256,6.0675422245794165e-205,1.4546046287165272e-169,3.821471427088058e-120,1.4540471663048892e-59,2.7089441616652676e-10,0.9999999997291056
415,10,8,1.2904168296154779,4.027930573233108,1.1526795099415872,1.29041682953947,1.9208417451125415,1034.8565129492517,1622.9719960619582,-590.0613932617617,0.3710843373493976,0.07228915662650602,0.04614695658005292,0.6223588737085387,0.9893297171247839,5.490260134354008e-257,6.764977735364654e-206,2.3020278524514375e-170,9.621886790937733e-121,6.380920970530467e-60,1.9488667817998302e-10,0.9999999998051133
416,10,55,3.1251529523335044,5.665050408494391,2.995732273556191,3.12515295227965,3.7423817763467877,1037.9816659015853,1628.6370464704526,-592.6012907179226,0.3701923076923077,0.07211538461538461,0.04529883644490518,1.0948988041005654,1.0180220723435465,4.330414541672842e-258,8.45153830820123e-207,3.936169255583466e-171,2.5315144695852243e-121,2.854343511027158e-60,1.4103215079011498e-10,0.9999999998589678
417,10,50,1.369869784013028,3.407605750234104,1.2527629684982489,1.3698697839762322,1.9405131481887608,1039.3515356855983,1632.0446522206867,-594.6390266841437,0.36930455635491605,0.07194244604316546,0.04448542662011118,0.6648109120227998,0.9587112104700386,5.643544927507892e-259,1.4689387338010706e-207,8.552945095581589e-172,7.70235420602677e-122,1.3649301129754113e-60,1.042364438059109e-10,0.9999999998957636
418,10,51,2.509824299723908,4.538665357391354,2.39789527280078,2.509824299696749,3.0794380589817214,1041.8613599853222,1636.583317578078,-596.6678677418112,0.3684210526315789,0.07177033492822966,0.043699637445237506,1.0180735947798614,1.0035766960579604,7.420574177800772e-260,2.569371104744971e-208,1.8674418017905466e-172,2.35068345000559e-122,6.536550559468313e-61,7.707725748426764e-11,0.9999999999229228
419,10,8,1.3045820252839098,4.027930573233108,1.1895840668764763,1.3045820252623046,1.9341400052481932,1043.1659420106062,1640.6112481513112,-599.3912162897603,0.36754176610978523,0.07159904534606205,0.04294366610454035,0.6319300774958887,0.9893297171247839,4.871943734939657e-261,2.887248857979485e-209,2.9708960698892758e-173,5.936031197799238e-123,2.8721127502975234e-61,5.547222177223362e-11,0.9999999999445278
420,11,57,4.163172199980876,3.315874339615861,27.631021115928547,4.163172200003065,3.652346576237074,1047.329114210587,1643.927122490927,-598.5439184293954,0.36666666666666664,0.07142857142857142,0.04283517679414077,1.1129433943421854,0.9523474302253109,1.136786871460696e-260,6.544430744608286e-209,6.535971353611382e-173,1.2267797808512885e-122,5.16980295042083e-61,7.766111047940386e-11,0.9999999999223389
421,11,2,4.116704590018704,3.1358753370458077,27.631021115928547,4.116704590057534,3.5105687864872186,1051.4458188006058,1647.0629978279728,-597.5630891764223,0.3657957244655582,0.07125890736342043,0.042103197478194895,1.096727736755707,0.9380286314650039,3.0314316571108108e-260,1.6906446089581587e-208,1.6339928383393967e-172,2.862486155208521e-122,1.0339605900440166e-60,1.1649166571458236e-10,0.9999999998835084
422,11,39,2.126623759024057,3.7138177449754273,1.791759469237722,2.126623758996256,2.6337075310316456,1053.57244255963,1650.7768155729482,-599.1502831623735,0.36492890995260663,0.07109004739336493,0.041444547215152026,0.8792686045669958,0.9761835135810363,6.19923631255354e-261,4.12980017011673e-209,4.6413365608509915e-173,1.0407968366495999e-122,5.404503526479267e-61,8.869088193631786e-11,0.9999999999113092
423,11,58,1.549931599575011,3.1972372875271264,1.252762968504011,1.5499315995535272,2.0669697740607345,1055.122374159205,1653.9740528604752,-600.7975888503255,0.3664302600472813,0.07092198581560284,0.04320883317404083,0.7023131368351939,0.9432020706890876,1.1937748401723247e-261,9.619941907978956e-210,1.2685294685125225e-173,3.684987400803161e-123,2.78624222962761e-61,6.720732637848859e-11,0.9999999999327926
424,11,37,2.303699664462442,3.4135265302796887,2.079441541686836,2.3036996644489256,2.711956648268889,1057.4260738236674,1657.387579390755,-601.907415716143,0.36556603773584906,0.07075471698113207,0.043776442041284835,0.9483968559147342,0.9591022489559603,3.934873162926828e-262,3.4933397475004975e-210,5.031678225442739e-174,1.7087021964167994e-123,1.6655309431379114e-61,5.3690911975656e-11,0.9999999999463091
425,11,62,7.665440980631331,6.2791466195597625,27.631021115928547,7.665440980679653,6.749150248805498,1065.0915148042986,1663.6667260103147,-600.5211213550714,0.36470588235294116,0.07058823529411765,0.043061159251824556,1.1457750782697405,1.0212020185520274,1.5739492650946752e-261,1.344935802722702e-209,1.861720943323852e-173,5.809587467536389e-123,4.6634866405608035e-61,1.0201273274881698e-10,0.9999999998979873
426,11,58,1.4262753882897998,3.1972372875271264,1.2039728043320028,1.426275388264404,1.9622741942135884,1066.5177901925883,1666.8639632978418,-602.2920832543087,0.36619718309859156,0.07042253521126761,0.04474364029335782,0.6505894278446376,0.9432020706890876,2.6783772573083924e-262,2.846701384704101e-210,4.712989424619195e-174,1.9528078884165654e-123,2.341543799125607e-61,7.661674121009227e-11,0.9999999999233833
427,11,37,1.8977036531125435,3.4135265302796887,1.7047480922437437,1.8977036530946068,2.3923054444244154,1068.415493845701,1670.2774898281216,-603.807906131476,0.36533957845433257,0.0702576112412178,0.04532848705776161,0.8500888815914047,0.9591022489559603,5.8824499068209205e-263,7.362879687791215e-211,1.402890327270438e-174,7.336736482520055e-124,1.2451778032954721e-61,5.867985918332591e-11,0.9999999999413202
428,11,5,6.951675226404763,5.342237314041079,27.631021115928547,6.951675226475179,5.85306293780707,1075.3671690721058,1675.6197271421627,-602.1984682191122,0.3644859813084112,0.07009345794392523,0.045864732792320194,1.151777762966925,1.0153817128809999,2.9412249532033514e-262,3.53418224989092e-210,6.4532955049896e-174,3.0814293224414414e-123,4.2336045309064915e-61,1.2909569019422661e-10,0.9999999998709043
429,11,58,1.3560986448433736,3.1972372875271264,1.1786549963463193,1.3560986448107888,1.9020017763175283,1076.723267716949,1678.8169644296897,-604.039606861796,0.36596736596736595,0.06993006993006994,0.04748820880538296,0.6237709915838794,0.9432020706890876,4.665861991262222e-263,7.093275469182504e-211,1.5666860609796387e-174,1.007348069762179e-123,2.096404825062117e-61,9.651077714000792e-11,0.9999999999034892
430,11,37,1.7022065835058113,3.4135265302796887,1.5404450409513872,1.7022065834820879,2.2293079270514604,1078.4254743004549,1682.2304909599695,-605.75092680857,0.36511627906976746,0.06976744186046512,0.048078540593614806,0.7906445776310208,0.9591022489559603,8.42781665855511e-264,1.5718404497409906e-211,4.113561347375316e-175,3.4703319657845553e-124,1.0657625914550561e-61,7.278728592189742e-11,0.9999999999272128
431,11,58,1.2567047702009875,3.1972372875271264,1.0986122886721765,1.2567047701822878,1.8156467705228145,1079.6821790706558,1685.4277282474966,-607.6914593258961,0.3665893271461717,0.06960556844547564,0.04630710609903032,0.5914743003399728,0.9432020706890876,1.2104657761789726e-264,2.930634793027992e-212,9.430944114364181e-176,1.092814324858502e-124,5.1814869157828385e-62,5.408737572460551e-11,0.9999999999459126
432,15,17,4.606852920467725,4.606852920467725,4.606852920467725,4.606852920467725,4.606852920467725,1084.2890319911235,1690.0345811679642,-607.6914593258961,0.36574074074074076,0.06944444444444445,0.0463097733633728,1.0049856449415426,1.0049856449415426,1.2104657761789726e-264,2.930634793027992e-212,9.430944114364181e-176,1.0928143248585022e-124,5.1814869157828385e-62,5.408737572460551e-11,0.9999999999459127
433,15,63,4.443717359195422,4.15603528674905,27.631021115928547,4.443717359200831,4.289566679373573,1088.732749350319,1694.1906164547133,-607.4037772534497,0.3648960739030023,0.06928406466512702,0.04560816328609038,1.0567748651236706,0.9936128980696717,1.6139543682299004e-264,3.8586691441326513e-212,1.2260227348607123e-175,1.3842314781466158e-124,6.217784298905775e-62,5.949611329674425e-11,0.9999999999405039
434,15,17,1.5799280818788004,4.606852920467725,0.6931471805909456,1.5799280818618167,2.2257486017973296,1090.3126774321977,1698.797469375181,-610.4307020920386,0.3640552995391705,0.06912442396313365,0.045020582872663334,0.6831595618078982,1.0049856449415426,7.821940303050346e-266,3.705913035178181e-213,1.7607893396835413e-176,3.3051510412476757e-125,2.667918599447437e-62,4.251231314513036e-11,0.9999999999574877
435,15,63,1.7458222463411897,4.15603528674905,1.098612288688443,1.7458222463295814,2.352978755180269,1092.058499678539,1702.95350466193,-612.8409151324464,0.3632183908045977,0.06896551724137931,0.04413932882759568,0.8020633222616629,0.9936128980696717,7.02380221135897e-267,5.014335818008203e-214,3.183798467974269e-177,8.984621117795376e-126,1.210908750764168e-62,3.090385197351247e-11,0.9999999999690962
